sample_order,sector,sector_rank,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,verification_status,verification_note
19,consumer_discretionary,10,WHR,Whirlpool Corporation,0000106640,F4,10-Q,2020-07-23,0000106640-20-000147,https://www.sec.gov/Archives/edgar/data/106640/0000106640-20-000147.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
19,consumer_discretionary,10,WHR,Whirlpool Corporation,0000106640,F5,10-Q,2020-10-22,0000106640-20-000161,https://www.sec.gov/Archives/edgar/data/106640/0000106640-20-000161.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
20,consumer_discretionary,11,F,Ford Motor Company,0000037996,F1,10-Q,2019-10-24,0000037996-19-000078,https://www.sec.gov/Archives/edgar/data/37996/0000037996-19-000078.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
20,consumer_discretionary,11,F,Ford Motor Company,0000037996,F2,10-K,2020-02-05,0000037996-20-000010,https://www.sec.gov/Archives/edgar/data/37996/0000037996-20-000010.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
20,consumer_discretionary,11,F,Ford Motor Company,0000037996,F3,10-Q,2020-04-29,0000037996-20-000041,https://www.sec.gov/Archives/edgar/data/37996/0000037996-20-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
20,consumer_discretionary,11,F,Ford Motor Company,0000037996,F4,10-Q,2020-07-31,0000037996-20-000057,https://www.sec.gov/Archives/edgar/data/37996/0000037996-20-000057.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
20,consumer_discretionary,11,F,Ford Motor Company,0000037996,F5,10-Q,2020-10-29,0000037996-20-000071,https://www.sec.gov/Archives/edgar/data/37996/0000037996-20-000071.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
21,consumer_discretionary,12,TJX,TJX Companies,0000109198,F1,10-Q,2019-08-30,0001628280-19-011321,https://www.sec.gov/Archives/edgar/data/109198/0001628280-19-011321.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
21,consumer_discretionary,12,TJX,TJX Companies,0000109198,F2,10-Q,2019-12-03,0001628280-19-014690,https://www.sec.gov/Archives/edgar/data/109198/0001628280-19-014690.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
21,consumer_discretionary,12,TJX,TJX Companies,0000109198,F3,10-K,2020-03-27,0000109198-20-000004,https://www.sec.gov/Archives/edgar/data/109198/0000109198-20-000004.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
21,consumer_discretionary,12,TJX,TJX Companies,0000109198,F4,10-Q,2020-05-21,0000109198-20-000007,https://www.sec.gov/Archives/edgar/data/109198/0000109198-20-000007.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
21,consumer_discretionary,12,TJX,TJX Companies,0000109198,F5,10-Q,2020-08-28,0000109198-20-000019,https://www.sec.gov/Archives/edgar/data/109198/0000109198-20-000019.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
22,consumer_discretionary,13,DPZ,Domino's,0001286681,F1,10-Q,2019-10-08,0001193125-19-264105,https://www.sec.gov/Archives/edgar/data/1286681/0001193125-19-264105.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
22,consumer_discretionary,13,DPZ,Domino's,0001286681,F2,10-K,2020-02-20,0001193125-20-042675,https://www.sec.gov/Archives/edgar/data/1286681/0001193125-20-042675.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
22,consumer_discretionary,13,DPZ,Domino's,0001286681,F3,10-Q,2020-04-23,0001193125-20-115907,https://www.sec.gov/Archives/edgar/data/1286681/0001193125-20-115907.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
22,consumer_discretionary,13,DPZ,Domino's,0001286681,F4,10-Q,2020-07-16,0001193125-20-193699,https://www.sec.gov/Archives/edgar/data/1286681/0001193125-20-193699.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
22,consumer_discretionary,13,DPZ,Domino's,0001286681,F5,10-Q,2020-10-08,0001193125-20-265920,https://www.sec.gov/Archives/edgar/data/1286681/0001193125-20-265920.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
23,consumer_discretionary,14,HLT,Hilton Worldwide,0001585689,F1,10-Q,2019-10-23,0001585689-19-000154,https://www.sec.gov/Archives/edgar/data/1585689/0001585689-19-000154.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
23,consumer_discretionary,14,HLT,Hilton Worldwide,0001585689,F2,10-K,2020-02-11,0001585689-20-000013,https://www.sec.gov/Archives/edgar/data/1585689/0001585689-20-000013.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
23,consumer_discretionary,14,HLT,Hilton Worldwide,0001585689,F3,10-Q,2020-05-07,0001585689-20-000110,https://www.sec.gov/Archives/edgar/data/1585689/0001585689-20-000110.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
23,consumer_discretionary,14,HLT,Hilton Worldwide,0001585689,F4,10-Q,2020-08-06,0001585689-20-000149,https://www.sec.gov/Archives/edgar/data/1585689/0001585689-20-000149.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
23,consumer_discretionary,14,HLT,Hilton Worldwide,0001585689,F5,10-Q,2020-11-04,0001585689-20-000176,https://www.sec.gov/Archives/edgar/data/1585689/0001585689-20-000176.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
24,consumer_discretionary,15,LB,L Brands,0000701985,F1,10-Q,2019-09-06,0000701985-19-000039,https://www.sec.gov/Archives/edgar/data/701985/0000701985-19-000039.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
24,consumer_discretionary,15,LB,L Brands,0000701985,F2,10-Q,2019-12-06,0000701985-19-000049,https://www.sec.gov/Archives/edgar/data/701985/0000701985-19-000049.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
24,consumer_discretionary,15,LB,L Brands,0000701985,F3,10-K,2020-03-30,0000701985-20-000010,https://www.sec.gov/Archives/edgar/data/701985/0000701985-20-000010.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
24,consumer_discretionary,15,LB,L Brands,0000701985,F4,10-Q,2020-06-03,0000701985-20-000020,https://www.sec.gov/Archives/edgar/data/701985/0000701985-20-000020.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
24,consumer_discretionary,15,LB,L Brands,0000701985,F5,10-Q,2020-09-03,0000701985-20-000036,https://www.sec.gov/Archives/edgar/data/701985/0000701985-20-000036.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
25,consumer_discretionary,16,UA,Under Armour,0001336917,F1,10-Q,2019-11-08,0001336917-19-000075,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-19-000075.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
25,consumer_discretionary,16,UA,Under Armour,0001336917,F2,10-K,2020-02-26,0001336917-20-000010,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-20-000010.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
25,consumer_discretionary,16,UA,Under Armour,0001336917,F3,10-Q,2020-05-11,0001336917-20-000033,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-20-000033.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
25,consumer_discretionary,16,UA,Under Armour,0001336917,F4,10-Q,2020-08-06,0001336917-20-000056,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-20-000056.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
25,consumer_discretionary,16,UA,Under Armour,0001336917,F5,10-Q,2020-11-05,0001336917-20-000078,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-20-000078.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
26,consumer_discretionary,17,PVH,PVH,0000078239,F1,10-Q,2019-09-06,0000078239-19-000053,https://www.sec.gov/Archives/edgar/data/78239/0000078239-19-000053.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
26,consumer_discretionary,17,PVH,PVH,0000078239,F2,10-Q,2019-12-09,0000078239-19-000066,https://www.sec.gov/Archives/edgar/data/78239/0000078239-19-000066.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
26,consumer_discretionary,17,PVH,PVH,0000078239,F3,10-K,2020-04-01,0000078239-20-000023,https://www.sec.gov/Archives/edgar/data/78239/0000078239-20-000023.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
26,consumer_discretionary,17,PVH,PVH,0000078239,F4,10-Q,2020-06-11,0000078239-20-000061,https://www.sec.gov/Archives/edgar/data/78239/0000078239-20-000061.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
26,consumer_discretionary,17,PVH,PVH,0000078239,F5,10-Q,2020-09-10,0000078239-20-000095,https://www.sec.gov/Archives/edgar/data/78239/0000078239-20-000095.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
27,consumer_discretionary,18,LVS,Las Vegas Sands,0001300514,F1,10-Q,2019-10-25,0001300514-19-000107,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-19-000107.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
27,consumer_discretionary,18,LVS,Las Vegas Sands,0001300514,F2,10-K,2020-02-07,0001300514-20-000011,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
27,consumer_discretionary,18,LVS,Las Vegas Sands,0001300514,F3,10-Q,2020-04-24,0001300514-20-000046,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-20-000046.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
27,consumer_discretionary,18,LVS,Las Vegas Sands,0001300514,F4,10-Q,2020-07-24,0001300514-20-000122,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-20-000122.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
27,consumer_discretionary,18,LVS,Las Vegas Sands,0001300514,F5,10-Q,2020-10-23,0001300514-20-000140,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-20-000140.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
28,consumer_discretionary,19,AAP,Advance Auto Parts,0001158449,F1,10-Q,2019-11-12,0001158449-19-000199,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-19-000199.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
28,consumer_discretionary,19,AAP,Advance Auto Parts,0001158449,F2,10-K,2020-02-18,0001158449-20-000035,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-20-000035.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
28,consumer_discretionary,19,AAP,Advance Auto Parts,0001158449,F3,10-Q,2020-05-19,0001158449-20-000149,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-20-000149.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
28,consumer_discretionary,19,AAP,Advance Auto Parts,0001158449,F4,10-Q,2020-08-18,0001158449-20-000204,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-20-000204.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
28,consumer_discretionary,19,AAP,Advance Auto Parts,0001158449,F5,10-Q,2020-11-10,0001158449-20-000259,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-20-000259.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
29,consumer_discretionary,20,POOL,Pool Corporation,0000945841,F1,10-Q,2019-10-30,0000945841-19-000155,https://www.sec.gov/Archives/edgar/data/945841/0000945841-19-000155.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
29,consumer_discretionary,20,POOL,Pool Corporation,0000945841,F2,10-K,2020-02-27,0000945841-20-000041,https://www.sec.gov/Archives/edgar/data/945841/0000945841-20-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
29,consumer_discretionary,20,POOL,Pool Corporation,0000945841,F3,10-Q,2020-04-30,0000945841-20-000102,https://www.sec.gov/Archives/edgar/data/945841/0000945841-20-000102.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
29,consumer_discretionary,20,POOL,Pool Corporation,0000945841,F4,10-Q,2020-07-31,0000945841-20-000173,https://www.sec.gov/Archives/edgar/data/945841/0000945841-20-000173.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
29,consumer_discretionary,20,POOL,Pool Corporation,0000945841,F5,10-Q,2020-10-30,0000945841-20-000210,https://www.sec.gov/Archives/edgar/data/945841/0000945841-20-000210.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
30,consumer_discretionary,21,LKQ,LKQ Corporation,0001065696,F1,10-Q,2019-11-05,0001065696-19-000063,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-19-000063.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
30,consumer_discretionary,21,LKQ,LKQ Corporation,0001065696,F2,10-K,2020-02-27,0001065696-20-000008,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
30,consumer_discretionary,21,LKQ,LKQ Corporation,0001065696,F3,10-Q,2020-05-07,0001065696-20-000022,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-20-000022.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
30,consumer_discretionary,21,LKQ,LKQ Corporation,0001065696,F4,10-Q,2020-08-04,0001065696-20-000040,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-20-000040.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
30,consumer_discretionary,21,LKQ,LKQ Corporation,0001065696,F5,10-Q,2020-11-03,0001065696-20-000053,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-20-000053.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
31,consumer_discretionary,22,HAS,Hasbro,0000046080,F1,10-Q,2019-10-22,0000046080-19-000112,https://www.sec.gov/Archives/edgar/data/46080/0000046080-19-000112.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
31,consumer_discretionary,22,HAS,Hasbro,0000046080,F2,10-K,2020-02-27,0000046080-20-000028,https://www.sec.gov/Archives/edgar/data/46080/0000046080-20-000028.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
31,consumer_discretionary,22,HAS,Hasbro,0000046080,F3,10-Q,2020-05-07,0000046080-20-000054,https://www.sec.gov/Archives/edgar/data/46080/0000046080-20-000054.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
31,consumer_discretionary,22,HAS,Hasbro,0000046080,F4,10-Q,2020-07-30,0000046080-20-000085,https://www.sec.gov/Archives/edgar/data/46080/0000046080-20-000085.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
31,consumer_discretionary,22,HAS,Hasbro,0000046080,F5,10-Q,2020-11-04,0000046080-20-000106,https://www.sec.gov/Archives/edgar/data/46080/0000046080-20-000106.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
32,consumer_discretionary,23,LOW,Lowe's,0000060667,F1,10-Q,2019-12-04,0000060667-19-000184,https://www.sec.gov/Archives/edgar/data/60667/0000060667-19-000184.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
32,consumer_discretionary,23,LOW,Lowe's,0000060667,F2,10-K,2020-03-23,0000060667-20-000036,https://www.sec.gov/Archives/edgar/data/60667/0000060667-20-000036.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
32,consumer_discretionary,23,LOW,Lowe's,0000060667,F3,10-Q,2020-05-28,0000060667-20-000085,https://www.sec.gov/Archives/edgar/data/60667/0000060667-20-000085.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
32,consumer_discretionary,23,LOW,Lowe's,0000060667,F4,10-Q,2020-08-26,0000060667-20-000138,https://www.sec.gov/Archives/edgar/data/60667/0000060667-20-000138.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
32,consumer_discretionary,23,LOW,Lowe's,0000060667,F5,10-Q,2020-11-25,0000060667-20-000175,https://www.sec.gov/Archives/edgar/data/60667/0000060667-20-000175.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
33,consumer_discretionary,24,RL,Ralph Lauren Corporation,0001037038,F1,10-Q,2019-11-07,0001037038-19-000010,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-19-000010.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
33,consumer_discretionary,24,RL,Ralph Lauren Corporation,0001037038,F2,10-Q,2020-02-06,0001037038-20-000007,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-20-000007.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
33,consumer_discretionary,24,RL,Ralph Lauren Corporation,0001037038,F3,10-K,2020-05-27,0001037038-20-000014,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-20-000014.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
33,consumer_discretionary,24,RL,Ralph Lauren Corporation,0001037038,F4,10-Q,2020-08-04,0001037038-20-000023,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-20-000023.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
33,consumer_discretionary,24,RL,Ralph Lauren Corporation,0001037038,F5,10-Q,2020-11-05,0001037038-20-000030,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-20-000030.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
34,consumer_discretionary,25,VFC,VF Corporation,0000103379,F1,10-Q,2019-10-31,0000103379-19-000014,https://www.sec.gov/Archives/edgar/data/103379/0000103379-19-000014.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
34,consumer_discretionary,25,VFC,VF Corporation,0000103379,F2,10-Q,2020-02-04,0000103379-20-000003,https://www.sec.gov/Archives/edgar/data/103379/0000103379-20-000003.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
34,consumer_discretionary,25,VFC,VF Corporation,0000103379,F3,10-K,2020-05-27,0000103379-20-000006,https://www.sec.gov/Archives/edgar/data/103379/0000103379-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
34,consumer_discretionary,25,VFC,VF Corporation,0000103379,F4,10-Q,2020-08-04,0000103379-20-000013,https://www.sec.gov/Archives/edgar/data/103379/0000103379-20-000013.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
34,consumer_discretionary,25,VFC,VF Corporation,0000103379,F5,10-Q,2020-10-28,0000103379-20-000018,https://www.sec.gov/Archives/edgar/data/103379/0000103379-20-000018.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
35,consumer_discretionary,26,TPR,Tapestry Inc.,0001116132,F1,10-Q,2019-11-07,0001116132-19-000021,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-19-000021.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
35,consumer_discretionary,26,TPR,Tapestry Inc.,0001116132,F2,10-Q,2020-02-06,0001116132-20-000007,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-20-000007.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
35,consumer_discretionary,26,TPR,Tapestry Inc.,0001116132,F3,10-Q,2020-05-06,0001116132-20-000012,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-20-000012.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
35,consumer_discretionary,26,TPR,Tapestry Inc.,0001116132,F4,10-K,2020-08-13,0001116132-20-000022,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-20-000022.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
35,consumer_discretionary,26,TPR,Tapestry Inc.,0001116132,F5,10-Q,2020-11-04,0001116132-20-000029,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-20-000029.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
